fecha,codigo,departamento,pruebas,casos_confirmados,casos_fallecido
04/22/2020,05,ANTIOQUIA,11026,393,3
04/22/2020,08,ATLANTICO,3395,118,6
04/22/2020,11,BOGOTA D.C.,24388,1836,77
04/22/2020,13,BOLIVAR,2416,199,15
04/22/2020,15,BOYACA,956,33,1
04/22/2020,17,CALDAS,1485,50,2
04/22/2020,18,CAQUETA,118,2,1
04/22/2020,19,CAUCA,1106,24,3
04/22/2020,20,CESAR,694,35,1
04/22/2020,23,CORDOBA,967,21,2
04/22/2020,25,CUNDINAMARCA,1236,175,9
04/22/2020,27,CHOCO,265,26,1
04/22/2020,41,HUILA,1228,81,5
04/22/2020,44,LA GUAJIRA,198,2,1
04/22/2020,47,MAGDALENA,1248,120,11
04/22/2020,50,META,1017,100,4
04/22/2020,52,NARIÑO,937,62,6
04/22/2020,54,NORTE DE SANTANDER,1866,60,4
04/22/2020,63,QUINDIO,837,55,2
04/22/2020,66,RISARALDA,1367,141,5
04/22/2020,68,SANTANDER,1651,36,2
04/22/2020,70,SUCRE,197,1,0
04/22/2020,73,TOLIMA,707,40,2
04/22/2020,76,VALLE DEL CAUCA,8863,724,43
04/22/2020,81,ARAUCA,174,0,0
04/22/2020,85,CASANARE,415,10,0
04/22/2020,86,PUTUMAYO,61,0,0
04/22/2020,88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,130,6,0
04/22/2020,91,AMAZONAS,89,6,0
04/22/2020,94,GUAINIA,0,0,0
04/22/2020,95,GUAVIARE,124,0,0
04/22/2020,97,VAUPES,20,0,0
04/22/2020,99,VICHADA,0,0,0
04/23/2020,05,ANTIOQUIA,11487,426,3
04/23/2020,08,ATLANTICO,3469,125,7
04/23/2020,11,BOGOTA D.C.,25641,1883,78
04/23/2020,13,BOLIVAR,2598,204,17
04/23/2020,15,BOYACA,997,33,1
04/23/2020,17,CALDAS,1595,50,2
04/23/2020,18,CAQUETA,151,2,1
04/23/2020,19,CAUCA,1131,25,3
04/23/2020,20,CESAR,714,35,2
04/23/2020,23,CORDOBA,1091,21,2
04/23/2020,25,CUNDINAMARCA,1926,182,9
04/23/2020,27,CHOCO,292,27,1
04/23/2020,41,HUILA,1270,81,5
04/23/2020,44,LA GUAJIRA,198,2,1
04/23/2020,47,MAGDALENA,1259,142,12
04/23/2020,50,META,1272,136,4
04/23/2020,52,NARIÑO,944,62,6
04/23/2020,54,NORTE DE SANTANDER,1917,60,4
04/23/2020,63,QUINDIO,855,55,2
04/23/2020,66,RISARALDA,1489,145,5
04/23/2020,68,SANTANDER,1751,37,2
04/23/2020,70,SUCRE,199,1,0
04/23/2020,73,TOLIMA,755,41,2
04/23/2020,76,VALLE DEL CAUCA,9177,758,45
04/23/2020,81,ARAUCA,175,0,0
04/23/2020,85,CASANARE,417,10,0
04/23/2020,86,PUTUMAYO,61,0,0
04/23/2020,88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,143,6,0
04/23/2020,91,AMAZONAS,123,12,1
04/23/2020,94,GUAINIA,0,0,0
04/23/2020,95,GUAVIARE,124,0,0
04/23/2020,97,VAUPES,20,0,0
04/23/2020,99,VICHADA,0,0,0
04/24/2020,05,ANTIOQUIA,11815,447,3
04/24/2020,08,ATLANTICO,3562,134,7
04/24/2020,11,BOGOTA D.C.,26788,2065,81
04/24/2020,13,BOLIVAR,2731,220,20
04/24/2020,15,BOYACA,1000,33,1
04/24/2020,17,CALDAS,1596,53,2
04/24/2020,18,CAQUETA,194,2,1
04/24/2020,19,CAUCA,1165,25,3
04/24/2020,20,CESAR,761,42,2
04/24/2020,23,CORDOBA,1201,22,3
04/24/2020,25,CUNDINAMARCA,1313,187,9
04/24/2020,27,CHOCO,297,29,1
04/24/2020,41,HUILA,1306,82,5
04/24/2020,44,LA GUAJIRA,220,2,1
04/24/2020,47,MAGDALENA,1382,147,13
04/24/2020,50,META,1334,162,4
04/24/2020,52,NARIÑO,944,79,6
04/24/2020,54,NORTE DE SANTANDER,1993,60,4
04/24/2020,63,QUINDIO,860,55,2
04/24/2020,66,RISARALDA,1653,148,5
04/24/2020,68,SANTANDER,1843,37,2
04/24/2020,70,SUCRE,215,1,0
04/24/2020,73,TOLIMA,755,41,2
04/24/2020,76,VALLE DEL CAUCA,9678,778,47
04/24/2020,81,ARAUCA,175,0,0
04/24/2020,85,CASANARE,417,10,0
04/24/2020,86,PUTUMAYO,61,0,0
04/24/2020,88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,143,6,0
04/24/2020,91,AMAZONAS,123,14,1
04/24/2020,94,GUAINIA,0,0,0
04/24/2020,95,GUAVIARE,124,0,0
04/24/2020,97,VAUPES,21,0,0
04/24/2020,99,VICHADA,0,0,0
04/25/2020,05,ANTIOQUIA,12286,449,4
04/25/2020,08,ATLANTICO,3726,156,7
04/25/2020,11,BOGOTA D.C.,26916,2152,84
04/25/2020,13,BOLIVAR,2860,226,20
04/25/2020,15,BOYACA,1055,33,1
04/25/2020,17,CALDAS,1692,53,2
04/25/2020,18,CAQUETA,195,2,1
04/25/2020,19,CAUCA,1187,25,3
04/25/2020,20,CESAR,797,53,4
04/25/2020,23,CORDOBA,1359,23,3
04/25/2020,25,CUNDINAMARCA,1526,196,9
04/25/2020,27,CHOCO,424,32,1
04/25/2020,41,HUILA,1355,84,5
04/25/2020,44,LA GUAJIRA,283,5,1
04/25/2020,47,MAGDALENA,1448,152,13
04/25/2020,50,META,1405,186,4
04/25/2020,52,NARIÑO,1116,92,6
04/25/2020,54,NORTE DE SANTANDER,2014,60,4
04/25/2020,63,QUINDIO,901,55,2
04/25/2020,66,RISARALDA,1779,180,5
04/25/2020,68,SANTANDER,1928,38,2
04/25/2020,70,SUCRE,221,1,0
04/25/2020,73,TOLIMA,791,42,2
04/25/2020,76,VALLE DEL CAUCA,10257,794,48
04/25/2020,81,ARAUCA,216,0,0
04/25/2020,85,CASANARE,446,10,0
04/25/2020,86,PUTUMAYO,82,0,0
04/25/2020,88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,150,6,0
04/25/2020,91,AMAZONAS,155,37,2
04/25/2020,94,GUAINIA,,0,0
04/25/2020,95,GUAVIARE,124,0,0
04/25/2020,97,VAUPES,21,0,0
04/25/2020,99,VICHADA,,0,0
04/26/2020,05,ANTIOQUIA,13511,452,4
04/26/2020,08,ATLANTICO,3907,176,8
04/26/2020,11,BOGOTA D.C.,28936,2245,87
04/26/2020,13,BOLIVAR,3011,240,22
04/26/2020,15,BOYACA,1078,35,1
04/26/2020,17,CALDAS,1753,54,2
04/26/2020,18,CAQUETA,214,2,1
04/26/2020,19,CAUCA,1218,27,4
04/26/2020,20,CESAR,818,53,5
04/26/2020,23,CORDOBA,1373,23,3
04/26/2020,25,CUNDINAMARCA,1680,203,10
04/26/2020,27,CHOCO,435,35,2
04/26/2020,41,HUILA,1492,87,5
04/26/2020,44,LA GUAJIRA,283,5,1
04/26/2020,47,MAGDALENA,1730,160,13
04/26/2020,50,META,1599,232,4
04/26/2020,52,NARIÑO,1116,93,6
04/26/2020,54,NORTE DE SANTANDER,2067,61,4
04/26/2020,63,QUINDIO,928,56,2
04/26/2020,66,RISARALDA,2705,185,6
04/26/2020,68,SANTANDER,2052,39,3
04/26/2020,70,SUCRE,221,1,0
04/26/2020,73,TOLIMA,795,42,2
04/26/2020,76,VALLE DEL CAUCA,10443,817,47
04/26/2020,81,ARAUCA,216,0,0
04/26/2020,85,CASANARE,446,10,0
04/26/2020,86,PUTUMAYO,82,0,0
04/26/2020,88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,150,6,0
04/26/2020,91,AMAZONAS,204,40,2
04/26/2020,94,GUAINIA,,0,0
04/26/2020,95,GUAVIARE,134,0,0
04/26/2020,97,VAUPES,21,0,0
04/26/2020,99,VICHADA,,0,0
04/27/2020,05,ANTIOQUIA,14482,461,5
04/27/2020,08,ATLANTICO,4090,218,8
04/27/2020,11,BOGOTA D.C.,30231,2345,89
04/27/2020,13,BOLIVAR,3182,244,22
04/27/2020,15,BOYACA,1092,35,1
04/27/2020,17,CALDAS,1753,54,2
04/27/2020,18,CAQUETA,231,2,1
04/27/2020,19,CAUCA,1263,31,4
04/27/2020,20,CESAR,846,53,5
04/27/2020,23,CORDOBA,1399,23,3
04/27/2020,25,CUNDINAMARCA,1979,213,11
04/27/2020,27,CHOCO,435,35,2
04/27/2020,41,HUILA,1566,92,6
04/27/2020,44,LA GUAJIRA,284,5,1
04/27/2020,47,MAGDALENA,1737,163,14
04/27/2020,50,META,1676,248,4
04/27/2020,52,NARIÑO,1152,96,7
04/27/2020,54,NORTE DE SANTANDER,2083,62,5
04/27/2020,63,QUINDIO,945,59,3
04/27/2020,66,RISARALDA,2705,185,6
04/27/2020,68,SANTANDER,2107,39,3
04/27/2020,70,SUCRE,221,1,0
04/27/2020,73,TOLIMA,797,54,2
04/27/2020,76,VALLE DEL CAUCA,10878,823,47
04/27/2020,81,ARAUCA,216,0,0
04/27/2020,85,CASANARE,454,10,0
04/27/2020,86,PUTUMAYO,84,0,0
04/27/2020,88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,150,6,0
04/27/2020,91,AMAZONAS,204,40,2
04/27/2020,94,GUAINIA,,0,0
04/27/2020,95,GUAVIARE,134,0,0
04/27/2020,97,VAUPES,,0,0
04/27/2020,99,VICHADA,,0,0
04/28/2020,05,ANTIOQUIA,15115,463,5
04/28/2020,08,ATLANTICO,4208,236,10
04/28/2020,11,BOGOTA D.C.,30678,2408,90
04/28/2020,13,BOLIVAR,3285,257,24
04/28/2020,15,BOYACA,1230,37,1
04/28/2020,17,CALDAS,1757,56,2
04/28/2020,18,CAQUETA,305,7,1
04/28/2020,19,CAUCA,1314,34,4
04/28/2020,20,CESAR,924,55,6
04/28/2020,23,CORDOBA,1561,26,3
04/28/2020,25,CUNDINAMARCA,2026,215,13
04/28/2020,27,CHOCO,477,36,2
04/28/2020,41,HUILA,1837,101,6
04/28/2020,44,LA GUAJIRA,367,5,1
04/28/2020,47,MAGDALENA,2098,166,17
04/28/2020,50,META,2065,355,4
04/28/2020,52,NARIÑO,1272,113,8
04/28/2020,54,NORTE DE SANTANDER,2303,69,5
04/28/2020,63,QUINDIO,1024,60,3
04/28/2020,66,RISARALDA,2875,191,6
04/28/2020,68,SANTANDER,2216,40,3
04/28/2020,70,SUCRE,217,1,0
04/28/2020,73,TOLIMA,1074,62,2
04/28/2020,76,VALLE DEL CAUCA,11230,857,51
04/28/2020,81,ARAUCA,232,0,0
04/28/2020,85,CASANARE,438,16,0
04/28/2020,86,PUTUMAYO,93,0,0
04/28/2020,88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,151,6,0
04/28/2020,91,AMAZONAS,327,77,2
04/28/2020,94,GUAINIA,,0,0
04/28/2020,95,GUAVIARE,137,0,0
04/28/2020,97,VAUPES,,0,0
04/28/2020,99,VICHADA,,0,0
04/29/2020,05,ANTIOQUIA,,468,5
04/29/2020,08,ATLANTICO,,253,10
04/29/2020,11,BOGOTA D.C.,,2543,97
04/29/2020,13,BOLIVAR,,268,24
04/29/2020,15,BOYACA,,37,1
04/29/2020,17,CALDAS,,59,2
04/29/2020,18,CAQUETA,,8,1
04/29/2020,19,CAUCA,,35,4
04/29/2020,20,CESAR,,55,6
04/29/2020,23,CORDOBA,,26,3
04/29/2020,25,CUNDINAMARCA,,219,13
04/29/2020,27,CHOCO,,40,2
04/29/2020,41,HUILA,,104,6
04/29/2020,44,LA GUAJIRA,,9,1
04/29/2020,47,MAGDALENA,,172,18
04/29/2020,50,META,,363,4
04/29/2020,52,NARIÑO,,118,8
04/29/2020,54,NORTE DE SANTANDER,,69,5
04/29/2020,63,QUINDIO,,60,3
04/29/2020,66,RISARALDA,,193,6
04/29/2020,68,SANTANDER,,40,3
04/29/2020,70,SUCRE,,1,0
04/29/2020,73,TOLIMA,,66,3
04/29/2020,76,VALLE DEL CAUCA,,877,51
04/29/2020,81,ARAUCA,,0,0
04/29/2020,85,CASANARE,,18,0
04/29/2020,86,PUTUMAYO,,0,0
04/29/2020,88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,,6,0
04/29/2020,91,AMAZONAS,,104,2
04/29/2020,94,GUAINIA,,0,0
04/29/2020,95,GUAVIARE,,0,0
04/29/2020,97,VAUPES,,0,0
04/29/2020,99,VICHADA,,0,0
04/30/2020,05,ANTIOQUIA,16198,472,5
04/30/2020,08,ATLANTICO,4767,309,12
04/30/2020,11,BOGOTA D.C.,34281,2633,100
04/30/2020,13,BOLIVAR,3620,294,25
04/30/2020,15,BOYACA,1295,39,1
04/30/2020,17,CALDAS,1983,69,2
04/30/2020,18,CAQUETA,321,8,1
04/30/2020,19,CAUCA,1372,35,4
04/30/2020,20,CESAR,969,55,6
04/30/2020,23,CORDOBA,1681,26,3
04/30/2020,25,CUNDINAMARCA,2205,223,13
04/30/2020,27,CHOCO,541,42,2
04/30/2020,41,HUILA,2123,120,7
04/30/2020,44,LA GUAJIRA,412,9,1
04/30/2020,47,MAGDALENA,2418,202,18
04/30/2020,50,META,2311,372,4
04/30/2020,52,NARIÑO,1660,118,8
04/30/2020,54,NORTE DE SANTANDER,2409,69,6
04/30/2020,63,QUINDIO,1071,60,3
04/30/2020,66,RISARALDA,3204,199,7
04/30/2020,68,SANTANDER,2459,40,3
04/30/2020,70,SUCRE,314,1,0
04/30/2020,73,TOLIMA,1259,68,3
04/30/2020,76,VALLE DEL CAUCA,11896,916,55
04/30/2020,81,ARAUCA,235,0,0
04/30/2020,85,CASANARE,454,18,0
04/30/2020,86,PUTUMAYO,97,0,0
04/30/2020,88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,166,6,0
04/30/2020,91,AMAZONAS,445,104,4
04/30/2020,94,GUAINIA,,0,0
04/30/2020,95,GUAVIARE,141,0,0
04/30/2020,97,VAUPES,,0,0
04/30/2020,99,VICHADA,,0,0
05/01/2020,05,ANTIOQUIA,,475,5
05/01/2020,08,ATLANTICO,,363,14
05/01/2020,11,BOGOTA D.C.,,2772,107
05/01/2020,13,BOLIVAR,,308,26
05/01/2020,15,BOYACA,,46,3
05/01/2020,17,CALDAS,,69,2
05/01/2020,18,CAQUETA,,9,1
05/01/2020,19,CAUCA,,35,4
05/01/2020,20,CESAR,,55,6
05/01/2020,23,CORDOBA,,29,3
05/01/2020,25,CUNDINAMARCA,,234,13
05/01/2020,27,CHOCO,,47,3
05/01/2020,41,HUILA,,133,7
05/01/2020,44,LA GUAJIRA,,9,1
05/01/2020,47,MAGDALENA,,220,19
05/01/2020,50,META,,475,5
05/01/2020,52,NARIÑO,,154,8
05/01/2020,54,NORTE DE SANTANDER,,73,6
05/01/2020,63,QUINDIO,,61,3
05/01/2020,66,RISARALDA,,203,7
05/01/2020,68,SANTANDER,,40,3
05/01/2020,70,SUCRE,,1,0
05/01/2020,73,TOLIMA,,87,3
05/01/2020,76,VALLE DEL CAUCA,,979,58
05/01/2020,81,ARAUCA,,0,0
05/01/2020,85,CASANARE,,18,0
05/01/2020,86,PUTUMAYO,,0,0
05/01/2020,88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,,6,0
05/01/2020,91,AMAZONAS,,105,7
05/01/2020,94,GUAINIA,,0,0
05/01/2020,95,GUAVIARE,,0,0
05/01/2020,97,VAUPES,,0,0
05/01/2020,99,VICHADA,,0,0
05/02/2020,05,ANTIOQUIA,17246,477,6
05/02/2020,08,ATLANTICO,5484,414,15
05/02/2020,11,BOGOTA D.C.,37121,2846,110
05/02/2020,13,BOLIVAR,3938,334,26
05/02/2020,15,BOYACA,1361,47,3
05/02/2020,17,CALDAS,2102,80,2
05/02/2020,18,CAQUETA,334,9,1
05/02/2020,19,CAUCA,1620,35,4
05/02/2020,20,CESAR,1072,58,6
05/02/2020,23,CORDOBA,1845,29,3
05/02/2020,25,CUNDINAMARCA,2527,235,13
05/02/2020,27,CHOCO,581,51,3
05/02/2020,41,HUILA,2414,133,7
05/02/2020,44,LA GUAJIRA,442,9,1
05/02/2020,47,MAGDALENA,2628,230,19
05/02/2020,50,META,2877,479,6
05/02/2020,52,NARIÑO,1888,157,8
05/02/2020,54,NORTE DE SANTANDER,2520,84,8
05/02/2020,63,QUINDIO,1149,60,2
05/02/2020,66,RISARALDA,3515,208,7
05/02/2020,68,SANTANDER,2611,40,3
05/02/2020,70,SUCRE,369,1,0
05/02/2020,73,TOLIMA,1395,88,3
05/02/2020,76,VALLE DEL CAUCA,13282,1021,60
05/02/2020,81,ARAUCA,236,0,0
05/02/2020,85,CASANARE,563,18,0
05/02/2020,86,PUTUMAYO,101,0,0
05/02/2020,88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,167,6,0
05/02/2020,91,AMAZONAS,806,136,8
05/02/2020,94,GUAINIA,,0,0
05/02/2020,95,GUAVIARE,144,0,0
05/02/2020,97,VAUPES,,0,0
05/02/2020,99,VICHADA,,0,0
05/03/2020,05,ANTIOQUIA,17682,443,6
05/03/2020,08,ATLANTICO,6320,491,20
05/03/2020,11,BOGOTA D.C.,37719,2958,114
05/03/2020,13,BOLIVAR,4074,353,29
05/03/2020,15,BOYACA,1496,47,3
05/03/2020,17,CALDAS,2103,80,2
05/03/2020,18,CAQUETA,364,9,1
05/03/2020,19,CAUCA,1655,35,4
05/03/2020,20,CESAR,1088,62,6
05/03/2020,23,CORDOBA,2026,29,3
05/03/2020,25,CUNDINAMARCA,2591,246,13
05/03/2020,27,CHOCO,582,51,3
05/03/2020,41,HUILA,2597,133,7
05/03/2020,44,LA GUAJIRA,485,10,1
05/03/2020,47,MAGDALENA,2742,236,19
05/03/2020,50,META,3163,565,6
05/03/2020,52,NARIÑO,1843,201,8
05/03/2020,54,NORTE DE SANTANDER,2687,84,9
05/03/2020,63,QUINDIO,1187,60,2
05/03/2020,66,RISARALDA,3669,211,8
05/03/2020,68,SANTANDER,2729,40,3
05/03/2020,70,SUCRE,423,1,0
05/03/2020,73,TOLIMA,1570,93,3
05/03/2020,76,VALLE DEL CAUCA,13381,1023,61
05/03/2020,81,ARAUCA,290,0,0
05/03/2020,85,CASANARE,696,19,0
05/03/2020,86,PUTUMAYO,105,0,0
05/03/2020,88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,220,6,0
05/03/2020,91,AMAZONAS,700,182,9
05/03/2020,94,GUAINIA,6,0,0
05/03/2020,95,GUAVIARE,141,0,0
05/03/2020,97,VAUPES,23,0,0
05/03/2020,99,VICHADA,5,0,0
05/04/2020,05,ANTIOQUIA,,448,6
05/04/2020,08,ATLANTICO,,530,21
05/04/2020,11,BOGOTA D.C.,,3084,117
05/04/2020,13,BOLIVAR,,373,33
05/04/2020,15,BOYACA,,58,3
05/04/2020,17,CALDAS,,79,3
05/04/2020,18,CAQUETA,,9,1
05/04/2020,19,CAUCA,,36,4
05/04/2020,20,CESAR,,62,7
05/04/2020,23,CORDOBA,,29,3
05/04/2020,25,CUNDINAMARCA,,248,13
05/04/2020,27,CHOCO,,62,5
05/04/2020,41,HUILA,,134,7
05/04/2020,44,LA GUAJIRA,,10,1
05/04/2020,47,MAGDALENA,,242,19
05/04/2020,50,META,,565,6
05/04/2020,52,NARIÑO,,201,9
05/04/2020,54,NORTE DE SANTANDER,,84,9
05/04/2020,63,QUINDIO,,60,2
05/04/2020,66,RISARALDA,,211,8
05/04/2020,68,SANTANDER,,40,3
05/04/2020,70,SUCRE,,1,0
05/04/2020,73,TOLIMA,,94,3
05/04/2020,76,VALLE DEL CAUCA,,1058,63
05/04/2020,81,ARAUCA,,0,0
05/04/2020,85,CASANARE,,20,0
05/04/2020,86,PUTUMAYO,,0,0
05/04/2020,88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,,6,0
05/04/2020,91,AMAZONAS,,229,12
05/04/2020,94,GUAINIA,,0,0
05/04/2020,95,GUAVIARE,,0,0
05/04/2020,97,VAUPES,,0,0
05/04/2020,99,VICHADA,,0,0
05/05/2020,05,ANTIOQUIA,18450,451,6
05/05/2020,08,ATLANTICO,6776,641,26
05/05/2020,11,BOGOTA D.C.,39797,3272,121
05/05/2020,13,BOLIVAR,4388,405,35
05/05/2020,15,BOYACA,1600,60,3
05/05/2020,17,CALDAS,2707,91,3
05/05/2020,18,CAQUETA,414,15,1
05/05/2020,19,CAUCA,1728,40,4
05/05/2020,20,CESAR,1241,70,9
05/05/2020,23,CORDOBA,2201,29,3
05/05/2020,25,CUNDINAMARCA,3088,259,13
05/05/2020,27,CHOCO,615,71,6
05/05/2020,41,HUILA,3086,137,7
05/05/2020,44,LA GUAJIRA,521,14,2
05/05/2020,47,MAGDALENA,2870,256,21
05/05/2020,50,META,3604,717,6
05/05/2020,52,NARIÑO,1968,247,11
05/05/2020,54,NORTE DE SANTANDER,2935,85,9
05/05/2020,63,QUINDIO,1278,63,2
05/05/2020,66,RISARALDA,3719,211,8
05/05/2020,68,SANTANDER,3047,40,3
05/05/2020,70,SUCRE,462,1,0
05/05/2020,73,TOLIMA,1738,94,3
05/05/2020,76,VALLE DEL CAUCA,14439,1088,63
05/05/2020,81,ARAUCA,290,0,0
05/05/2020,85,CASANARE,711,20,0
05/05/2020,86,PUTUMAYO,106,0,0
05/05/2020,88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,220,6,0
05/05/2020,91,AMAZONAS,999,230,13
05/05/2020,94,GUAINIA,6,0,0
05/05/2020,95,GUAVIARE,150,0,0
05/05/2020,97,VAUPES,23,0,0
05/05/2020,99,VICHADA,5,0,0
05/06/2020,05,ANTIOQUIA,,456,6
05/06/2020,08,ATLANTICO,,679,31
05/06/2020,11,BOGOTA D.C.,,3469,128
05/06/2020,13,BOLIVAR,,430,37
05/06/2020,15,BOYACA,,60,3
05/06/2020,17,CALDAS,,94,3
05/06/2020,18,CAQUETA,,15,1
05/06/2020,19,CAUCA,,40,4
05/06/2020,20,CESAR,,70,10
05/06/2020,23,CORDOBA,,30,3
05/06/2020,25,CUNDINAMARCA,,258,12
05/06/2020,27,CHOCO,,75,6
05/06/2020,41,HUILA,,137,7
05/06/2020,44,LA GUAJIRA,,14,2
05/06/2020,47,MAGDALENA,,256,23
05/06/2020,50,META,,742,6
05/06/2020,52,NARIÑO,,253,11
05/06/2020,54,NORTE DE SANTANDER,,85,9
05/06/2020,63,QUINDIO,,63,2
05/06/2020,66,RISARALDA,,212,8
05/06/2020,68,SANTANDER,,40,3
05/06/2020,70,SUCRE,,1,0
05/06/2020,73,TOLIMA,,94,3
05/06/2020,76,VALLE DEL CAUCA,,1129,64
05/06/2020,81,ARAUCA,,0,0
05/06/2020,85,CASANARE,,20,0
05/06/2020,86,PUTUMAYO,,0,0
05/06/2020,88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,,6,0
05/06/2020,91,AMAZONAS,,230,14
05/06/2020,94,GUAINIA,,0,0
05/06/2020,95,GUAVIARE,,0,0
05/06/2020,97,VAUPES,,0,0
05/06/2020,99,VICHADA,,0,0
05/07/2020,05,ANTIOQUIA,,460,6
05/07/2020,08,ATLANTICO,,760,33
05/07/2020,11,BOGOTA D.C.,,3599,131
05/07/2020,13,BOLIVAR,,435,38
05/07/2020,15,BOYACA,,61,3
05/07/2020,17,CALDAS,,94,3
05/07/2020,18,CAQUETA,,15,1
05/07/2020,19,CAUCA,,40,4
05/07/2020,20,CESAR,,70,10
05/07/2020,23,CORDOBA,,30,3
05/07/2020,25,CUNDINAMARCA,,266,13
05/07/2020,27,CHOCO,,78,6
05/07/2020,41,HUILA,,147,7
05/07/2020,44,LA GUAJIRA,,14,2
05/07/2020,47,MAGDALENA,,257,23
05/07/2020,50,META,,759,6
05/07/2020,52,NARIÑO,,253,12
05/07/2020,54,NORTE DE SANTANDER,,85,9
05/07/2020,63,QUINDIO,,65,2
05/07/2020,66,RISARALDA,,212,8
05/07/2020,68,SANTANDER,,40,3
05/07/2020,70,SUCRE,,1,0
05/07/2020,73,TOLIMA,,98,3
05/07/2020,76,VALLE DEL CAUCA,,1173,67
05/07/2020,81,ARAUCA,,0,0
05/07/2020,85,CASANARE,,20,0
05/07/2020,86,PUTUMAYO,,0,0
05/07/2020,88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,,6,0
05/07/2020,91,AMAZONAS,,418,14
05/07/2020,94,GUAINIA,,0,0
05/07/2020,95,GUAVIARE,,0,0
05/07/2020,97,VAUPES,,0,0
05/07/2020,99,VICHADA,,0,0
05/08/2020,05,ANTIOQUIA,,464,6
05/08/2020,08,ATLANTICO,,868,35
05/08/2020,11,BOGOTA D.C.,,3824,136
05/08/2020,13,BOLIVAR,,536,42
05/08/2020,15,BOYACA,,61,3
05/08/2020,17,CALDAS,,94,3
05/08/2020,18,CAQUETA,,15,1
05/08/2020,19,CAUCA,,42,4
05/08/2020,20,CESAR,,70,10
05/08/2020,23,CORDOBA,,31,3
05/08/2020,25,CUNDINAMARCA,,270,13
05/08/2020,27,CHOCO,,79,7
05/08/2020,41,HUILA,,147,7
05/08/2020,44,LA GUAJIRA,,15,3
05/08/2020,47,MAGDALENA,,263,23
05/08/2020,50,META,,835,6
05/08/2020,52,NARIÑO,,253,13
05/08/2020,54,NORTE DE SANTANDER,,91,10
05/08/2020,63,QUINDIO,,66,2
05/08/2020,66,RISARALDA,,214,8
05/08/2020,68,SANTANDER,,41,3
05/08/2020,70,SUCRE,,2,0
05/08/2020,73,TOLIMA,,103,3
05/08/2020,76,VALLE DEL CAUCA,,1211,70
05/08/2020,81,ARAUCA,,0,0
05/08/2020,85,CASANARE,,20,0
05/08/2020,86,PUTUMAYO,,0,0
05/08/2020,88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,,6,0
05/08/2020,91,AMAZONAS,,430,17
05/08/2020,94,GUAINIA,,0,0
05/08/2020,95,GUAVIARE,,0,0
05/08/2020,97,VAUPES,,0,0
05/08/2020,99,VICHADA,,0,0
05/09/2020,05,ANTIOQUIA,,466,6
05/09/2020,08,ATLANTICO,,907,39
05/09/2020,11,BOGOTA D.C.,,4028,139
05/09/2020,13,BOLIVAR,,582,44
05/09/2020,15,BOYACA,,61,3
05/09/2020,17,CALDAS,,100,4
05/09/2020,18,CAQUETA,,15,1
05/09/2020,19,CAUCA,,42,4
05/09/2020,20,CESAR,,71,11
05/09/2020,23,CORDOBA,,31,3
05/09/2020,25,CUNDINAMARCA,,278,13
05/09/2020,27,CHOCO,,82,7
05/09/2020,41,HUILA,,147,7
05/09/2020,44,LA GUAJIRA,,15,3
05/09/2020,47,MAGDALENA,,263,24
05/09/2020,50,META,,898,6
05/09/2020,52,NARIÑO,,262,14
05/09/2020,54,NORTE DE SANTANDER,,94,10
05/09/2020,63,QUINDIO,,66,2
05/09/2020,66,RISARALDA,,216,8
05/09/2020,68,SANTANDER,,42,3
05/09/2020,70,SUCRE,,2,0
05/09/2020,73,TOLIMA,,103,3
05/09/2020,76,VALLE DEL CAUCA,,1265,72
05/09/2020,81,ARAUCA,,0,0
05/09/2020,85,CASANARE,,20,0
05/09/2020,86,PUTUMAYO,,0,0
05/09/2020,88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,,6,0
05/09/2020,91,AMAZONAS,,433,19
05/09/2020,94,GUAINIA,,0,0
05/09/2020,95,GUAVIARE,,0,0
05/09/2020,97,VAUPES,,0,0
05/09/2020,99,VICHADA,,0,0
